user,song,title,play_count,release,artist_name,year
7ca3662276606635df8ed742a93a76085afbf0b8,SOSDAQT12AB0183436,Knee Deep In the Dead,1,My So Called Knife,Lollipop Lust Kill,1997
7f55182b729484201ab377ad8b4f71289a9d9fbc,SOUGCDK12AC95F075F,Never Let You Go,1,My Worlds,Justin Bieber,2010
a4d7020ba676745682e0c426030de778a49a7624,SOCUKIL12A6D4F795A,Visions Of Heaven,1,Freakazoids,Praga Khan,2002
5e10d4716008666c41c9a097a5b0e1fe2d2963f6,SOUGNQB12A6D4F9B9B,Para ti serìa,1,Una parte de mí,Nek,0
f20f2d6816c0f812b59a643ebfe3ba9625edf1c5,SOGLMHC12A6702147C,Can't Get Enough Of Your Love_ Babe,2,Barry White - The Collection,Barry White,0
3fa348d25c1585fe5ade2b73ba0d77d7dcf64df8,SOWBNGK12A8C143932,Un Beso de Desayuno,3,Residente o Visitante,Calle 13,2007
d5a2d287e244134a718c95ba1f0e48bc0c185ac9,SOZRNFS12AF72A3EB5,Razor,1,In Your Honor,Foo Fighters,2005
d5a2d287e244134a718c95ba1f0e48bc0c185ac9,SOZRNFS12AF72A3EB5,Razor,1,Catch And Release,Foo Fighters,2005
aeee97e474aca5bbdee4246465c9fa2bbcbaecc2,SOJJKTR12A6701F083,Gone,1,On And On,Jack Johnson,2003
2c1acf3be7051b9c006f15a1ef4fc49fc47f63a0,SOOPYMV12A6D4FC0D7,Because You Are a Woman,9,So Much More,Brett Dennen,2006
142dae25f3a7fcc3974bf104256f1e813ec72bf8,SOIDOOP12A58A7B817,Fabulously Lazy,1,Do You Want To,Franz Ferdinand,2005
142dae25f3a7fcc3974bf104256f1e813ec72bf8,SOIDOOP12A58A7B817,Fabulously Lazy,1,Do You Want To,Franz Ferdinand,2005
74d226f4e030ac2ed1776ae62adc6688447f60d4,SOPEOGA12AB017B694,Human,1,Just Dance,The Killers,2008
b7c0678d0783cd0f42ff69048329facf772948d1,SOJFCAC12AB0186C16,Initiation,1,Acrobatic Tenement,At The Drive-In,1996
97146b864114657c4572de341edefed3721798ca,SOUBHNI12A58A7B600,Pulse Of The Maggots (Album Version),1,Vol. 3 The Subliminal Verses,Slipknot,0
f90ff0c6ab84c10af0956677b126a6cc11701630,SODQRFJ12A8C1328AA,Happiness,1,Seventh Tree,Goldfrapp,2008
7be4c95bd7df9f1374425208e815a2dee30fd8e2,SOSFEOA12AF72A322D,Annihilation,1,eMOTIVe,A Perfect Circle,2004
776fc1559e633222245835629779c7595af82af8,SODKHZY12AF72A6B8F,Damelo,11,Mi Sangre,Juanes,2004
7dfadbc4f129b8ca44ae696a2a9a9654c3213ca6,SOLRVHB12A582A28FA,City Fiction,1,City Fiction / Worlds,Rafael Frost,0
4e7e40f465254f840c6e86087b89d388d68ff9d1,SOROUEQ12AC960DDB8,Bulldozer,1,Datarock Datarock,Datarock,2005
a7c498ad0f81e67488f1b1a399ba4d28d47b15ee,SOTNRIN12A6D4F8F01,Libertango,1,De Antologia,Leopoldo Federico,2008
23ef0ebccd57d385b08fa97f4dcc77f8109d11de,SOYWDNB12A6D4F7DCA,MEIN TEIL,1,Reise_ Reise,Rammstein,2004
36ef3e4966e0e72facde925f98ebabc2e9189fee,SOOQKTL12A58A7ADBE,The Best Is Yet To Come (Album Version),1,Call Me Irresponsible,Michael Bublé,2007
21416f3dd937c326af2919ffef939925a27f2ae0,SOYPRRA12A58A7C4B5,She Don't Want The World,6,3 Doors Down,3 Doors Down,2008
3f2bf7b3d25334ec67fbe568841b514627108589,SOUPIYD12A6701DD0B,All Night Operator (Part 1),3,Ooh La La,Goldfrapp,2005
f5a50f47187a4eccdf3008b058b93c2622bb40bb,SOMVPMN12A8C1437B7,La Pared,5,Fijacion Oral,Shakira,2005
f5a50f47187a4eccdf3008b058b93c2622bb40bb,SOMVPMN12A8C1437B7,La Pared,5,Fijación Oral Volumen 1,Shakira,2005
df6d92890cc6cb67164c44c20f3d78cc92b3e547,SOEBQLD12A6D4F855E,Tive razão,2,10 Ans de naïve: Face A,Seu Jorge,2004
b88f51a0baf36b5cf3e1441be7b8ceb73c957f09,SOKXCAN12AB017DE91,Venice Escape,10,Assassin's Creed 2 (Original Game Soundtrack),Jesper Kyd,2009
33d700337eb387a89d93c90f18264d663600f00b,SOAKMDU12A8C1346A9,Such Great Heights,1,Grey's Anatomy Original Soundtrack,The Postal Service,2003
65d6b19429416e0a8784027c182b3b157a15478c,SOUGCDK12AC95F075F,Never Let You Go,1,My Worlds,Justin Bieber,2010
cb0f1213b88d0a3998faddb269b80a0fe5999a6b,SOPCQRT12A8C13B15D,How It Ends (Album version),1,How It Ends,Devotchka,2004
05b16b8a86b3d7568655cd4acaae55dcfe3715b7,SOUJVIT12A8C1451C1,Savior,4,Appeal To Reason,Rise Against,2008
279a28d74d0bbb1d91fc08aee0617053fc17d16e,SOMCWAZ12A67ADBCE3,In The Waiting Line,1,Simple Things,Zero 7,2001
1b8e9b806fc35342ed4e48bcbc874653de32f293,SOUARRK12AF72A3F7C,Confessions Part II Remix,1,Confessions,Usher Featuring Shyne_ Twista & Kanye West,2004
65dc11222fd48374f91bab9040efdb60f1601a24,SORJKSL12AB017D9F4,Swing Tree,2,LP,Discovery,0
4e7cd149e64353bc7db5680854438766f51870c1,SOQWHAM12AB0183B07,No Problem,1,Cherry Pie Riddim,Burro Banton,0
cc87a5e67e7436bf5cfb7160604f58ab19b2a844,SONGUHM12AB0186A1B,Smoke & Mirrors,2,Smoke & Mirrors,Lifehouse,2010
406be0642796f3c57280a8ed52e7eec5851c88bf,SOMFVZQ12A81C219E4,Like A Pen,1,Silent Shout,The Knife,0
0d2c281da60f855604234eee9ab29e0d33e37476,SOALJBV12AB017FC3A,I'm Only Me When I'm With You,2,Taylor Swift,Taylor Swift,2007
343d1d1ff4bf532e553a8f5405c39925910e3de2,SONGTTS12A6701E59A,Shot You Down (Radio Edit) (Feat. Nancy Sinatra),5,Shot You Down,Audio Bullys Featuring Nancy Sinatra,2005
7a343e1672e515575f65cbf9d82134405be07dd7,SOBRJME12A8C13F12F,El Sátiro De La Mala Leche,2,A Donde Me Lleva La Vida,La Renga,1994
408030de9a1b54220bfe0f0e6b0e30d65d72df88,SOKBTLR12AAA8C6656,Rammstein,1,Herzeleid,Rammstein,1994
03112ee68c950b69de71109d33b4705bf8be4804,SOPCLSY12A8C13E413,Get Me Bodied,2,B'Day,Beyoncé,2006
782fe898818e8515e78d5ff2685de5f85255a378,SONYEUZ12AB01885E8,Brooklyn Bound,1,The Big Come Up,The Black Keys,2002
cfef8834d27256c163c973691ffdcd227c39d866,SOSZJFV12AB01878CB,Teach Me How To Dougie,1,Teach Me How To Dougie,California Swag District,0
851ca1d753120a367a782fdbd8816eeedf35d207,SONRCVW12AF72A0CE4,Leader Of The Pack,1,Feel The Sound Of The 60's,The Shangri-Las,1964
06e508ac4cea8c8c6affbc03016371f248137258,SOLFXKT12AB017E3E0,Fireflies,6,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009
37bdc2148d0c93e993b1bfe3db71e25139424af5,SOFIWRN12AB0186819,Lies,1,3,Violent Femmes,1989
3b3d12173b90dab8e1d004ca6b0ef25e942a587e,SOXERNH12A67AD8642,Golden Skans,3,Golden Skans,Klaxons,2006
04fc6364790ce3f5f3054e1d3563fdbfe9359da6,SOLMKTS12A8AE46C27,Bleeding Love,1,Spirit,Leona Lewis,2007
d966c6bb17f551e6ebb138b8c9879d97e2573117,SOFCSUT12A8C138EDD,Plasticities (Remix),1,Heretics,Andrew Bird,0
de27b74444dae039f76e421362c6a914da9f8b41,SOHPWXI12A8C143BC7,I Could Sleep (The Wuss Song) (Album Version),1,Wholesale Meats And Fish,Letters To Cleo,1995
1e09f771f15aba1e1d90d372943e70faac7b72c6,SOWBLAQ12A8C13C152,Face Down (Acoustic),2,Don't You Fake It,The Red Jumpsuit Apparatus,2006
2c1b9d0880a4ca6ab9d812bc65ec04e813cd8b8c,SOESFHC12AB018D47C,The Children,1,ODD BLOOD,Yeasayer,2010
6ef87c1816c3c4ff972602af43b27de9047f7d54,SOQDRZA12A6701F94D,She (Album Version),4,Dookie,Green Day,1994
47b2daab1689a7fc0a46126d8e2c878f95385ff2,SOZHXSK12A6701C1AA,The One And Only,1,The Very Best Of Chesney Hawkes,Chesney Hawkes,1991
7cd7d7cdf8340dd00cbaf32327f45ab0ac14f472,SOLRGNF12AB0187CF4,Sample Track 2,1,Dance & Hip Hop Breaks,Simon Harris,0
10c2d17a79f496f24315d5446de5c6f524142a5c,SOKPYML12A8C13CA2E,On A Plain,6,90's Anthems,Nirvana,0
fa2378cc69b9bd8cd79de0b1a8b368b931a25749,SOUOCRG12A67AE0E17,What's Up?,3,Total 90s,4 Non Blondes,1992
237707321971d7f90362cdb41ed355fc8592e7ce,SOWEVXC12AB01803B0,Way More,3,Florida,Diplo,2004
12d885e5561d21b8e8f093eb448f5c6d598ba3e6,SOHEMBB12A6701E907,Superman,1,The Eminem Show,Eminem / Dina Rae,2003
4e177f366bc0b8c79789478a66530c84c80fd0c4,SOIHGNU12A58A7AFD7,Tequila,1,25 Rock 'n' Roll Worldwide Number Ones,The Champs,1958
41bc13148fcc0dc53a3c4791782ecbb93b9eefc9,SOIYIMC12AC9097E45,Common Denominator,1,My Worlds,Justin Bieber,2009
758b07c33e9683b1501b32ae5ee137cee8d5c42b,SOAEHSL12A8C135685,Radioactive (Four Assassins),2,Wu-Tang Iron Flag,Wu-Tang Clan,2001
3da679ad368f18b6673f8e789cd1a1e38804a7d4,SORNLPU12A8C143885,On The B O T A,2,Terra Incognita,Gojira,2001
a40e0ea38c9afe34ad61ae67adc7fb8f1dfee6f3,SONJXPP12A8AE48D26,Un Dia Gris,1,El Tiempo Es Oro,Paulina Rubio,1995
afd9d234528e3c1d518cf28849714bd838375967,SOKBTQU12A8C1360FE,All Outta Angst,25,So Long & Thanks For All The Shoes,NOFX,1997
ecd244b96f46d2eed7d8251c68d733a7dec17482,SODBQPZ12A8C144B58,Boombox,1,Incredibad,The Lonely Island / Julian Casablancas,2009
88d3044cbe13acd6d4a5232de9ca47a310ddb2d5,SOMDRXP12A8C1426E6,Last Dance,4,In And Out Of Control,The Raveonettes,2009
d12e2997a51bb45845ea45cc5440e9811b81e50f,SOKGYGM12A8C1451A5,In Due Time,1,Fantastic Four - The Album (Music From The Motion Picture),Submersed,2004
a5934a4a3009364090b36ae8363c6f17fc2e950c,SOPJULC12A6D4F667F,Smile (Explicit Version),6,Alright_ Still,Lily Allen,2007
a5934a4a3009364090b36ae8363c6f17fc2e950c,SOPJULC12A6D4F667F,Smile,6,Original Hits - Number 1s,Lily Allen,2006
59857b29938c5269d8eb492c2e23dcb466e4a708,SOLQRCE12A6D4F8381,Musique,1,Musique Vol 1,Daft Punk,1996
04b665276858f236cf41acd04f1f48221c3eeec0,SOOCIKA12A58A7A1DE,Girl Named Tennessee (Album Version),2,The Outsiders,NEEDTOBREATHE,2009
48beb44df2ebfab43d623b8959c8571910106b1c,SOGFFET12A58A7ECA9,Molly's Chambers,1,Holy Roller Novocaine EP,Kings Of Leon,2003
c1a2dff62080ef3f9f04db61875d777616c7242c,SOCAYMN12A8C1330E7,Bandera De Manos (Remix),1,La Vida Es Un Ratico,Juanes,0
54984745d4d058281eb006aac00f9d22e313619a,SOASZHJ12B0B80A18B,Cheers Darlin',3,O,Damien Rice,2003
79ce60aeb395160100be89c3c60c8d824172ed59,SOZUVYE12AB017CA2D,A Whiter Shade Of Pale,1,The Boat That Rocked,Procol Harum,1967
f886d8660e4b9a94f36ee67e21c514167b63d65d,SOIMTSN12A8C132E47,You're The Bossa,1,The Nada,Kevin Johansen,2000
d24f18681377909d95f684b1bc67478e8d595856,SOOABBO12A6701DFDA,Flake,2,Brushfire Fairytales,Jack Johnson,2000
2cabfb05e2ad249d1cefe316e4fcdea7b2def697,SOFDVLH12A8C1372C2,Back Then,1,eBop,Chuck Loeb,0
2225d8c7878bbf165f39d8b02d9bfa4d83033550,SOJMUZV12A8C142415,The Sadictic Motives Behind Bereavement Letter,2,A Celebration of  Guilt,Arsis,0
39e8fd986865fc3f96b7cfd23774af032463eb20,SOUSOOB12A8C13371F,House Of Cards,1,In Rainbows,Radiohead,2007
1d91f5db074ac0efbdc92313f18b7e69dfc72405,SORVEKH12A6D4F6CF2,Mony Mony (Downtown Mix),2,Original Hits - Pub Jukebox,Billy Idol,1985
dae40ca5185246c561addb9ac4b42aca3c11760b,SODUPJT12AB0189315,Love Conquers Time (Album Version),2,The Earth Is...,Air Supply,1991
d6084790449e737d8f9a440f8c4f72e0ce1138ea,SOUQQWB12AB01828AB,Dreams-Come-True-Girl,1,Dreams-Come-True-Girl,Cass McCombs feat. Karen Black,2010
6eafc8878cda8dae09fb4460c747803aaedfa90b,SOJPZYE12AF72A3462,I Wouldn't Hurt A Fly (Album),1,Kinski,Kinski,0
1f2b22e4a90c3348b6ccb941b7b447cc4f0dca4a,SOKOMRB12A8C137136,Shut The Hell Up_ Bad Parking_ And Cops On Bikes (Walter),6,Arguing With Myself,Jeff Dunham,2006
6b221009a61e44ce4bcfcbcf740a2fde57dc1035,SODGVGW12AC9075A8D,Somebody To Love,1,My World 2.0,Justin Bieber,2010
6b221009a61e44ce4bcfcbcf740a2fde57dc1035,SODGVGW12AC9075A8D,Somebody To Love,1,My Worlds,Justin Bieber,2010
3a5c29cb114a9fed919893387eba4e8329fdc226,SODGYCB12AB0185292,I Love It,1,I Love It,Sneaky Sound System,2006
4c9f896bbc94ba82f40fdd146b5aacb91742cc7c,SOSXLTC12AF72A7F54,Revelry,15,Only By The Night,Kings Of Leon,2008
690c9ae6621b53641560590fea2c9cbbe80ae857,SOQAJHW12AB0186004,Every Lasting Light,7,Brothers,The Black Keys,2010
b58ad35665d625169bfe75ba3f97dffed518edac,SOCQVRV12A8C130B77,When You Don't Control Your Government People Want To Kill You,1,The Terror State,Anti-Flag,2003
146db2fe89cd35d25078e363ff26a5116dcbd1c4,SOCVBFV12A6701FB94,Don't Speak,2,The Singles Collection,No Doubt,1995
2c7a32840162ae0d00bc41d7f04b8ee8ea16c136,SOIYWLQ12AF729E318,Piano & I,2,Songs In A Minor,Alicia Keys,2001
a7f1598eab8ba03eec83cf5ec13372ea75b68cec,SOOYSIY12AB0181E4D,Born to raise hell,1,Everything louder than everyone else,Motörhead,1993
5058bda444ee86b9d36f8aeb9776a570aaa6f12a,SOUNAAM12AF72A884D,Forever,1,The Dream,In This Moment,2008
4e89a2f780bf4d897f277b6c61c8dac5c1bcf314,SOCBOYR12A6D4F8EA4,Jamaica Reggae,8,El Ritual De La Banana / Los Pericos,Los Pericos,1987
9ac515a1de954961cb19c0f35bb5e9013f298812,SOSWMGD12A67020955,Silver And Cold,1,Sing The Sorrow,AFI,2003
2a48126eb2272db23d153e8a105df4d86fecccd3,SOWONQS12A6D4FC79A,Umoja,2,The Spirit of Togetherness,UMOJA,2004
f2a923907457dd2a75f376e3b4fe37ea3e78f9e7,SOVYPTV12A6D4F85DE,Processed World,1,Never Trust A Hippy,Adrian Sherwood,2003
b9d7945ad99774c51def1dc75b62d998619e1316,SONWYJU12AB01855C0,Princeton,1,Sundowner,Mike Dunn & The Kings Of New England,2009
06b20ae7975dfa63fe33466e3070d7c5e343e679,SOUFPNI12A8C142D19,Heartbreak Warfare,1,Battle Studies,John Mayer,0
00003a4459f33b92906be11abe0e93efc423c0ff,SOVNPBK12A6D4F6A67,Lights Of Ayodhya,2,Future Tribe,Yulara,2000
1dc221b3565d35630f14fab88a7b0cfa27d59872,SOGFBHY12A58A7ED0B,Girl,3,Nublu Sessions,Wax Poetic,2003
e30115384861ad7d90e453a2ad753695ddc4c20f,SORRBVQ12A58A7AA33,Change,1,Fearless Karaoke,Taylor Swift,2008
60d623cacaa542f4dcca8c1c21c6775d5fca77e1,SOXGLIX12A8AE45624,Love Is Stronger Than Pride,1,The Best Of Sade,Sade,1988
ee2d6b40993b21c033d4a29cebfed7831f22281a,SOTSGXV12A8C139D01,Sinatra,1,Strap It On,Helmet,1990
73f0ff794200188bfc8ae00a1f6388c3227c17b4,SODJDYR12AB018845F,Hold Me Now (Album Version),2,Skylark,Renee Olstead,2009
b488a292a781ff2e825d12bb04c4065b5489e86f,SOBOQDF12AF72A29C9,Break Your Fingers Laughing,1,I Am Brazil,The Redneck Manifesto,0
a429f6e83c71c7dc32bd0710bc7ebef64f857eeb,SONSFWH12A6702108F,In Our Lifetime,1,The Hush,Texas,1999
d048d3dfff400601c710342dc9441833bec8e5e7,SOSOVYB12AB01845F0,Shut Up,6,Hits For Kids 11,Black Eyed Peas,2003
0669f8c5fe50faf292cabf3408d1ee82ae5176a8,SOJOOBZ12A58A795B9,Worn Out (Album Version),1,Sky Like A Broken Clock,Kelly Joe Phelps,2001
efd8e283845470846580fd8fc4f72822e945d774,SOUVLRM12A8C141A0E,New Born,1,Origin Of Symmetry,Muse,0
8d557b4b94da7f2e115cce28b69c6dcab4652980,SOVOOSP12A6310F1AC,Aerodynamic (Daft Punk Remix),28,Daft Club,Daft Punk,2003
d3e6025cec25a7f7aed16b56bca816754d4dc0e6,SONXTJP12A6D4F9612,Harry's Philosophy,3,Hot Spot,John Lee Hooker,0
3bb45962eb8d6e11c684f56458e5ed60ed92f8bb,SOVZRRK12A81C2379D,No More No More,1,Pulse,Front 242,2003
a1cd27f2286b504890846eed67d4820f6ff3e42e,SODLLYS12A8C13A96B,Breakeven,1,Now That's What I Call Music! 72,The Script,2008
50d3a4587a0704a54dcb92f9fc64710d06e1613f,SOBLXOI12A6D4F9C3A,Three Dips of Ice Cream,1,Sweet Talkin' Girls: The Best Of The Chiffons,THE CHIFFONS,0
11c83c9b61ef2096a78971381d5a549b8a26197b,SOIUFKI12AB017CECF,Viajar,6,Corcobator,Corcobado,0
e2b575dcccebfb47c2fcebeac4106aaab23dec77,SOIGSCX12A58A7D9BD,Din Daa Daa (Original US Mix),1,Din Daa Daa (Remixes),George Kranz,0
84db3cb24df3866722d4ce0d7e8aa8ff33b7a649,SOBONKR12A58A7A7E0,You're The One,6,If There Was A Way,Dwight Yoakam,1990
f6c11b0f7fdaf48054b5173dfacc8d0f009bfa05,SOIEBGY12AB018F529,I Pity the Fool,1,Bobby Blue Bland (Live),Bobby Blue Bland,0
09f5788e6fde0fd2de334c9a68e77f398b1538b9,SOUZKAS12A6D4F76AA,Addictive Love (Different Lifestyles Album Version),1,Different Lifestyles,Bebe And Cece Winans,0
c924e7923e5ca1deef03d07b86ca762b963a86b7,SOSRJRK12AB0186FF4,Shoulder to shoulder 2009,1,Naschi 14 Slov,What We Feel,0
e504ca0a143b8507a8979b32c476e3b446f52764,SOIBLKQ12AB0183E85,Black,1,Ten,Pearl Jam,1991
e0402ecc92b43a307094e14f5504d6783ce2eeba,SOSOJKP12A8C133A36,Got Me,1,Volume One,She & Him,2008
2b966e1d6970f61fd32753e0895aaf49f44ffc6d,SOJYBJZ12AB01801D0,Shots,2,Party Rock,LMFAO / Lil Jon,2008
b3ed46a2e6e70273eae4ab5c7dba5b3bb5313062,SOQPBUN12A6D4F6B02,One Step Beyond,1,Complete Madness,Madness,1979
50f36b68ec4d4e5a7cf350cfab3c7065529bdd40,SOERYLG12A6701F07F,Times Like These,2,On And On,Jack Johnson,2003
f83e7614da6b71caa0d6207dfdba1d4e4b37c55f,SOILRPD12A6701E38C,Locked Up,1,Ultimate R&B,Akon,2004
a7a9bae7249576185497e93c76b5a80f2d7fe37f,SOBMVXX12A8C13D19E,Prince Caspian,1,Billy Breathes,Phish,1996
e66daf2bbadf850244c0bbb0d9ae31cfc39eb627,SOQJRUL12A58A7C282,Hi-Definition (feat. Snoop Dogg and Pooh Bear) (Explicit Album Version),1,Lupe Fiasco's The Cool,Lupe Fiasco feat. Snoop Dogg and Pooh Bear,0
135ef0b666208d856036c3fc059ab47915993f8a,SORWHWI12AB017C10B,The Headmaster Ritual,1,The Sound Of The Smiths [Deluxe Edition],The Smiths,1985
ca0a17d2546e356e7dd0be04929a88885215f4ed,SONKNHS12A6D4F8B37,Sensual Enjoyments,1,Fusion,Sven Vaeth,1998
2934a02150e1f22175b38a169ddadbd977cb27a7,SOLJWIQ12A6D4FA875,Sparks,1,Parachutes,Coldplay,2000
5d92a584c002a9afba358950ac475e0723802b8c,SOODMZI12A58A7C50B,Splendor in the Grass,3,Splendor in the Grass,Pink Martini,2009
e5a29e35e41512158b9d22b43318a44f18612aff,SOPQLBY12A6310E992,Creep (Explicit),1,Pablo Honey,Radiohead,1993
24aa45034e45c4f52aa11a92455cea6ea69421a4,SOHFFVC12AB0184DDB,Damn Girl,1,FutureSex/LoveSounds,Justin Timberlake;Justin Timberlake featuring will.i.am,2006
05e2d4c3282f03b446f5dce71aaa31aac30ca225,SOOUMCC12A58A7D6E6,Daisy Glaze,2,Radio City,Big Star,1974
2d723a857cdfe125d56e9c8243d3daf506fb2b67,SOCJCVE12A8C13CDDB,One Minute To Midnight,3,Justice,Justice,0
f31306dbc2d061c419fd1f61f5a456e5cdb7b82b,SOLIGBD12A8C13902C,Killin' Kind,1,Love_ Shelby,Shelby Lynne,2001
cb8125f511a44b6f5ddae4cb64a11863c059dde9,SONJYKA12A8C144A91,Gimme Noise,5,Stink [Expanded Edition],The Replacements,1982
642c7a1d8ef30fc1f740b9ed72ddecce2eb41d9f,SOUBIZU12AC3DFB3B4,Awake In A Dream,1,This World Is Not My Home,Onward To Olympas,0
5f189cfef20a8a843cf273bf5e308d42ee077053,SOXVVSM12A8C142224,Everlong,1,The Colour And The Shape (Special Edition),Foo Fighters,1992
5f189cfef20a8a843cf273bf5e308d42ee077053,SOXVVSM12A8C142224,Everlong,1,Greatest Hits,Foo Fighters,1992
ba6c3c53be6f458d742a466e9b0ef41a07287b1e,SOCQCXD12A8C13AF7A,"I'm Outlived By ""That"" Thing?",1,A Worm's Life,Crash Test Dummies,1996
a2f8f0a6f2ec927c99479b65c1f5f5af49f7d293,SOCMEJM12AF72A48D0,Dreamlover,1,#1's,Mariah Carey,1993
dfc4f8d1b0d80b84491ae256bd7d355433e6a749,SOIATLD12AB0184282,Pó De Pimenta,1,Ao Vivo Acústico,Papas Da Língua,2004
a1c95d14022e45adeb4ed8de41c3837fe19ff55f,SOHUETB12A6D4FA4CB,The Shadow Of Your Smile,1,Verve Jazz Masters 14,Wes Montgomery,1994
6d2b4b8a2c08e227af80449ef51cb429449364a4,SOHTKMO12AB01843B0,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),1,Catch You Baby,Lonnie Gordon,0
b82378d18756ad0790d48f3d59b6c1b0dc60b137,SOQAKOF12A8C14188D,Avenues And Alleyways,3,Kings Of Street Punk,Rancid,0
5c5d8216eb3d37fe2389640d2f5a51f5af73cb92,SOBKVFX12A6702183A,Last Night On Earth,1,Beautiful Intentions,Melanie C,2005
01f632d5e69b38fe3e88015e548c7d059e55d8e3,SOTNOPR12A58A7BC0D,I Will Come To You,1,MmmBop : The Collection,Hanson,1997
28d9327c196d32fdcf9196a11f92f8745268d9d8,SOPMQFR12A6701FC26,You Are The Sunshine Of My Life,1,Stevie Wonder The Definitive Collection 2002,Stevie Wonder,1972
3ee3a9925a31861e878297834fc81ebc63de23cd,SODTHUS12AF72A1D16,War Pigs,2,b-sides and rarities,Cake,2007
0f19791f9b7b89e13a55c19b1b229d198b7bac7a,SOPQVAW12A58A79CE3,A Different Corner,7,Final,George Michael,1986
260a2a1b681d520a520c0bd5a757e4fbccf87acd,SOVQJRY12A81C210C0,Sweet home Alabama,2,To Die For,Lynyrd Skynyrd,1974
70ce84ce3a5d6c6a6c80b41cc78fbc25e789bb82,SOCHXTG12A58A779A0,Must Be The Ganja,1,Relapse,Eminem,2009
6570c13f647563e13e167deeda12cec3443f581a,SOBRSQO12AB017F8E7,Driver's Seat,1,The Chiswick Story Part 2,Sniff 'n' The Tears,1978
63561547be077d29162384f90c0742db0dd62183,SOULZWN12A67021A98,Fixed Income,1,The Private Press,DJ Shadow,2002
bbfe49e870efbff84cbed05605b17019f235fedd,SOXSSIQ12A8C13AFFB,Me Amo,1,Cortamambo,El Cuarteto De Nos,2000
24a43b408e86d166d251ab042ff9ae9a69bee126,SOXLHMB12A6D4F7DDD,REISE_ REISE,1,Reise_ Reise,Rammstein,0
121489f4c1a9affdc4c5401ac698abb98de6c08f,SOQESGV12A679AE594,High,1,Lighthouse Family Hit Pac - 5 Series,Lighthouse Family,1997
6d80b030f8b83ce1adc02092fa35aa0d6c54a4ed,SOQVRFD12A8C142564,Raining Again (Album Version),1,The Illusion Of Progress,Staind,2008
aee0ab1e172ce7169e1035cb6992cc955101176f,SOHRQFL12A6D4F3C8A,Terre Promise,2,77 Souter'1 Vol.2,O'Rosko Raricim,0
9904f3e7d7e55452d0b136c6e8cd0ce08bcfb8c4,SODZAWB12A8C1421B2,C'est La Vie,5,B*WITCHED,B*Witched,1998
0e4c19c784a9113e4b2bf7af3948b8e71b9340e0,SORHRZK12AB018187A,Lambada,16,Lambada,Kaoma,1989
791a1ba7d6f26a5a072efea8082f3f8d8ee8821c,SOFVZRE12A8C139783,Far Away (Album Version),1,All The Right Reasons,Nickelback,2006
10034a0d16aab82aef26f94f8bb9c71552f5f42e,SOVPJVC12A6D4F989C,One Blue Sky,2,Enjoy The Ride,Sugarland,2006
5c9c438f176a7b72e7c44f901cd3423edb4ceefa,SOCYKPQ12A6D4F8605,Facing That,1,M83,M83,2001
ef066fd6fa10537dfa65f52839562b515c9a73c2,SOPOIVT12AB017E5DD,Sligo River Blues,2,I Am The Resurrection:  A Tribute To John Fahey,Devendra Banhart,2005
af08fda3fdfbe773114a97842b20bc0fd783e35e,SOEPMVP12A67AE2425,Ghosts Of Past Failures,1,The War Within,Shadows Fall,2004
dbca7c181f150cd718e9ea6bdc39ff893ce5b72e,SOKNNOL12A8C13C564,Romanticótico,7,Felicidades,Cuentos Borgeanos,2007
6cd91ff6cf5de47d402df712bcb85de6c3ad465e,SOMLDOK12A8C1399E2,Lily Was Here,2,Saxuality,David A. Stewart,1989
62f217b65abf24faa262fd81125ca137e94b356e,SOPUCYA12A8C13A694,Canada,5,The End Is Here,Five Iron Frenzy,0
10e2d988771c2735f9944172bc722447e5e8310c,SOLTLEQ12AB017BBA4,S.S. Recognize,2,truANT,Alien Ant Farm,1999
98ba9a8dbf84b7462cbed84b02b5dffc3b9fc41a,SOEYQKH12A6310D7E2,Words Of Love,3,California Dreamin' - The Best of The Mamas & The Papas,The Mamas & The Papas,1966
a77392cde561e590e9d6a9f87651874354c40be5,SODMRFH12A81C2002E,Night Speaks To A Woman (LP Version),2,Plasma,Trey Anastasio,0
fbd5f88a4b9f7efddc1624114e44061545d36a39,SOTQGFX12A6D4F8C3A,The Slaughter (Album Version),1,Shadows Collide With People,John Frusciante,2004
21093654c0362724eabf36f906b2415f113b78ef,SOSCIZP12AB0181D2F,Alejandro,5,The Fame Monster,Lady GaGa,2009
a30a1a32791c651a830a69abb625b65cf453d988,SOZVOUE12AB0180E3B,Mt Fuji,3,Ambient Excursions,Stargarden,0
606aa240ea3115f96f3992c0c25a63a4f368605a,SOFYFSO12AB018325B,Hyvä Ihminen,2,Tilinteon Hetki,Timo Rautiainen & Trio Niskalaukaus,2004
f26bac713d966e92e775bf261a26d3bc8ba1b90c,SOTRDVJ12A8C13975E,Savin' Me,1,All The Right Reasons,Nickelback,2005
f26bac713d966e92e775bf261a26d3bc8ba1b90c,SOTRDVJ12A8C13975E,Savin' Me,1,NOW (That's What I Call Music) 22,Nickelback,2005
00d1f20c3b3d9ec2548bc089b7e4c63f13edde11,SOJLWFC12A8C14405F,Outro,4,Restarted/ Simera To Giortazo The Deluxe Edition,Stavento,0
